grp1,grp1_size,grp2,grp2_size,grp3,grp3_size,p-value
Long_Sci-Fi,33,F_Long,27,F_35-44_Long_Drama,29,0.008623022089189974
M_academic-educator_Long,31,F_Long,27,F_35-44_lawyer_Comedy,25,0.0002083159536797103
M_Comedy,29,18-24_college-grad student,29,F_lawyer_Comedy,25,0.023639041821473514
M_executive-managerial_Long,54,programmer_Long,36,Comedy,33,0.005196002912890429
M_academic-educator,31,Adventure,32,F_Long_Comedy,27,0.00023308723732462896
Long_War,25,F,27,F_35-44_lawyer_Drama,29,6.198075839832485e-05
Comedy,47,M_35-44_Long_Comedy,47,Drama,41,2.0842799374544224e-05
35-44_academic-educator,27,M_programmer,36,35-44_Long_Comedy,26,0.021451107254799363
other_Horror,25,M_18-24_other_Long,31,35-44_lawyer_Comedy,25,0.0045150396886541695
M_25-34_scientist,30,M_18-24_college-grad student_Long,29,lawyer_Comedy,25,0.030849807255216098
Thriller,26,M_18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.011619382085886563
M_25-34_Horror,30,F,27,35-44_lawyer_Drama,29,0.0036873381391242356
other_Action,21,M_18-24_college-grad student,29,F_35-44_lawyer_Comedy,25,0.03100554171296482
25-34_Horror,30,M_18-24_other,34,35-44_lawyer_Long_Drama,29,8.362998176610616e-05
M_academic-educator_Long,31,M_programmer_Long,36,35-44_Comedy,26,0.00033847553662451617
M_other_Horror,25,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.013473646508122784
War,25,F,27,F_lawyer_Long_Comedy,25,0.00015546284530340159
sales-marketing,96,M_25-34_Long,120,35-44,93,0.0009627150912049292
F_<18_K-12 student,25,M_18-24_college-grad student_Long,29,35-44_Long_Comedy,26,0.03025321784384257
M_academic-educator_Long,31,Adventure,32,35-44_lawyer_Long_Drama,29,1.8567302800739805e-05
25-34_other_Horror,24,F,27,F_Comedy,28,0.04620403258938128
M_35-44,24,F_25-34,22,35-44_lawyer_Comedy,25,0.000947309994209322
Long_Thriller,26,18-24_college-grad student,29,F_35-44_Comedy,26,0.011619382085886563
M_Comedy,29,M_18-24_college-grad student_Long,29,35-44_lawyer_Long_Comedy,25,0.023639041821473514
35-44_academic-educator_Long,27,35-44_programmer,31,F_lawyer_Comedy,25,0.026898211912384513
25-34_Long_Adventure,24,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.02937970455719169
25-34_Long_Adventure,24,M_18-24_college-grad student_Long,29,F_35-44_Comedy,26,0.032814075458987624
M_25-34_executive-managerial_Long,54,programmer,36,Long_Comedy,32,0.0046161768228656875
M_other_Long_Horror,25,F,27,F_35-44_Comedy,26,0.04486994909243938
scientist_Long,30,M_college-grad student_Action,22,35-44_lawyer_Long_Comedy,25,0.044809927717727405
Thriller,26,M_18-24_other_Long,31,F_Long_Comedy,27,0.003580555896039961
M_academic-educator,31,18-24_other,34,F_lawyer_Drama,29,7.921715611331594e-07
scientist_Long,30,35-44_Drama,22,F_lawyer_Comedy,25,0.027669751525943982
M_academic-educator,31,35-44_programmer_Long,31,F_Long_Drama,32,2.4468178759418648e-05
M_25-34_scientist,30,college-grad student_Long_Action,22,F_lawyer_Comedy,25,0.044809927717727405
other_Long_Action,21,M_18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.03100554171296482
M_scientist,30,college-grad student_Long_Action,22,lawyer_Long_Comedy,25,0.044809927717727405
M_Long_Horror,31,M_Adventure,29,35-44_Drama,30,0.031753520132434786
M_Long_War,21,M_18-24_college-grad student_Long,29,F_35-44_Long_Comedy,26,0.006755523616167691
scientist,30,35-44_Drama,22,lawyer_Comedy,25,0.027669751525943982
18-24_Long_Drama,25,18-24_other_Long,31,F_lawyer_Long_Drama,29,0.0006400666809756342
F_<18_K-12 student_Long,25,18-24_other_Long,31,F_35-44_Comedy,26,0.020701209501298567
<18_K-12 student_Long,25,M_18-24_other_Long,31,lawyer_Drama,29,0.0028350357053935084
35-44_academic-educator,27,M_programmer,36,F_35-44_lawyer_Long_Comedy,25,0.019408091214114884
F_<18,25,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.02769955092811976
M_other_Horror,25,M_18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.013473646508122784
25-34_other_Long_Horror,24,Long_Adventure,32,F_35-44_lawyer_Long_Drama,29,0.03802656920807688
25-34_Long_Horror,30,F,27,35-44_Drama,30,0.002937720776389219
M_35-44,24,M_Adventure,29,F_35-44_Long_Comedy,26,0.0010805628969990423
scientist,30,college-grad student_Action,22,lawyer_Long_Comedy,25,0.044809927717727405
M_other_Long_Horror,25,Long_Adventure,32,F_lawyer_Drama,29,0.04280529846394444
K-12 student_Long,25,18-24_college-grad student,29,F_35-44_Comedy,26,0.03025321784384257
M_Long_War,21,F,27,35-44_Long_Comedy,26,0.019118894150322033
M_academic-educator_Long,31,35-44_programmer,31,F_35-44_lawyer_Comedy,25,0.0006171653091394848
M_25-34_Horror,30,M_Long_Action,42,35-44_Long_Drama,30,0.02520711396252809
M_35-44,24,M_Adventure,29,F_35-44_Comedy,26,0.0010805628969990423
M_scientist_Long,30,25-34_Long_Comedy,26,F_35-44_lawyer_Long_Comedy,25,0.03639195807002794
F_<18_K-12 student_Long,25,M_18-24_other_Long,31,F_35-44_Comedy,26,0.020701209501298567
other_Action,21,M_18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.03100554171296482
M_academic-educator_Long,31,F,27,F_lawyer_Long_Comedy,25,0.0002083159536797103
M_academic-educator,31,programmer_Long,36,lawyer_Long_Comedy,25,0.0003060847222509789
35-44_academic-educator,27,M_programmer_Long,36,F_lawyer_Long_Comedy,25,0.019408091214114884
M_35-44,24,Long_Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.000771167818256641
M_academic-educator,31,35-44_programmer_Long,31,35-44_Long_Drama,30,5.573990037917909e-05
M_War,21,F_25-34,22,35-44_lawyer_Comedy,25,0.041939761537301994
Sci-Fi,33,M_18-24_other_Long,31,35-44_Drama,30,0.0010650920470837157
M_35-44,24,M_programmer,36,F_lawyer_Long_Comedy,25,0.0011553798879467383
M_25-34_scientist,30,F_25-34_Long,22,F_lawyer_Comedy,25,0.03596041300926176
F_<18_K-12 student,25,18-24_other_Long,31,F_35-44_Drama,29,0.0028350357053935084
Long_War,25,M_18-24_other_Long,31,F_35-44_lawyer_Long_Comedy,25,3.1601619740961346e-06
M_Long_Adventure,26,M_18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.03053816926390392
M_18-24_Long,23,25-34_Action,24,35-44_lawyer_Comedy,25,0.0011093002580722215
25-34_other_Horror,24,Sci-Fi,23,F_35-44_Comedy,26,0.03748914090816837
M_25-34_Long_Horror,30,M_18-24_other_Long,31,35-44_Long_Comedy,26,0.006978766368573173
M_25-34_other_Horror,24,25-34_Long_Action,24,lawyer_Comedy,25,0.033998865253830654
M_academic-educator_Long,31,programmer,36,F_35-44_Long_Comedy,26,0.00033847553662451617
25-34_scientist_Long,30,M_college-grad student_Action,22,F_lawyer_Long_Comedy,25,0.044809927717727405
35-44_academic-educator,27,M_35-44_programmer_Long,31,F_35-44_Long_Drama,29,0.0060506938759984676
F_<18_K-12 student_Long,25,18-24_college-grad student_Long,29,35-44_Comedy,26,0.03025321784384257
M_35-44_Long,24,F,27,F_lawyer_Drama,29,3.131322484878029e-05
academic-educator_Long,38,Action,46,Drama,41,0.0001888210519331466
M_25-34_other_Long_Horror,24,25-34_Action,24,F_35-44_lawyer_Long_Comedy,25,0.033998865253830654
M_35-44,24,Adventure,32,F_35-44_lawyer_Comedy,25,0.0008705536041558776
M_18-24_Long,23,M_35-44_Long_Drama,22,F_35-44_Long_Comedy,26,0.0018525008714082476
M_scientist,30,M_35-44_Drama,22,lawyer_Long_Comedy,25,0.027669751525943982
M_25-34_Horror,30,F_Long,27,F_35-44_Long_Drama,29,0.0036873381391242356
M_25-34_Long_Adventure,23,25-34_Action,24,F_lawyer_Long_Comedy,25,0.04546411127470056
M_academic-educator_Long,31,M_Long_Action,42,lawyer_Drama,29,2.9670763007730815e-05
Thriller,26,Long_Adventure,32,F_lawyer_Long_Drama,29,0.04670119371339582
academic-educator,38,M_Action,42,Long_Comedy,32,0.029047614280770826
35-44_academic-educator,27,F_Long,27,F_Comedy,28,0.01089677296501683
M_18-24,23,F_Long,27,F_35-44_lawyer_Comedy,25,0.0009062068227094389
other_Long_Horror,25,Long_Sci-Fi,23,F_lawyer_Long_Comedy,25,0.031088527980252266
F_K-12 student,25,18-24_other_Long,31,F_35-44_lawyer_Drama,29,0.0028350357053935084
25-34_Horror,30,M_18-24_other_Long,31,F_lawyer_Drama,29,0.0003128535306060845
M_War,21,Sci-Fi,23,35-44_lawyer_Comedy,25,0.016011623198307866
25-34_Horror,30,Long_Adventure,32,35-44_Long_Drama,30,0.017016453246862996
25-34_Long_Horror,30,F,27,F_Long_Comedy,27,0.03380938651486907
scientist_Long,30,M_35-44_Drama,22,F_35-44_lawyer_Comedy,25,0.027669751525943982
M_Long_War,21,25-34_Action,24,lawyer_Comedy,25,0.016516269879982337
Drama,80,scientist,93,lawyer,86,9.949875520543503e-12
M_academic-educator,31,M_35-44_programmer_Long,31,F_35-44_Long_Drama,29,7.272360014915318e-05
25-34_Drama,35,18-24_other_Long,31,35-44_lawyer_Drama,29,0.002721651888782655
M_other_Horror,25,M_18-24_other_Long,31,F_lawyer_Long_Comedy,25,0.0045150396886541695
M_35-44_Long,24,F_25-34,22,F_35-44_lawyer_Long_Comedy,25,0.000947309994209322
M_18-24,23,M_25-34_Comedy,23,35-44_lawyer_Comedy,25,0.04571452440475086
Long_Sci-Fi,33,18-24_other_Long,31,Long_Comedy,32,0.006734405662385881
<18_K-12 student,25,18-24_other_Long,31,F_lawyer_Comedy,25,0.017813470054839846
M_35-44_Long,24,M_programmer,36,F_lawyer_Long_Drama,29,0.0001904995505482992
other_Horror,25,Adventure,32,35-44_Drama,30,0.037577022793996114
M_18-24_Long,23,M_35-44_programmer,31,F_Long_Comedy,27,0.03577150176423033
25-34_other_Long,106,M_35-44,119,F,103,2.024508685766591e-14
25-34_Comedy,22,M_18-24_college-grad student,29,F_lawyer_Long_Comedy,25,0.01795131435687518
M_25-34_Long_Drama,35,Long_Adventure,32,35-44_Drama,30,0.04870509738286574
M_Horror,31,M_Action,42,lawyer_Drama,29,0.038410639695274466
M_35-44,24,Long_Adventure,32,35-44_Long_Comedy,26,0.0009937308614245246
War,25,M_programmer,36,F_35-44_lawyer_Drama,29,0.026332623270255835
25-34_Drama,35,M_18-24_other_Long,31,F_lawyer_Long_Comedy,25,0.02120677648329191
Drama,80,M_Long_Comedy,82,lawyer_Long,86,0.017623181641730754
Long_War,25,programmer,36,F_35-44_lawyer_Long_Drama,29,0.026332623270255835
other_Long_Horror,25,18-24_other_Long,31,F_lawyer_Long_Drama,29,0.00042366758893734493
scientist_Long,30,M_25-34_Long_Comedy,23,lawyer_Comedy,25,0.04549048847226462
M_35-44_Long,24,Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.000771167818256641
25-34_executive-managerial_Long,54,M_Long_Action,42,Comedy,33,0.006281328037178716
Long_War,25,F_Long,27,F_35-44_lawyer_Comedy,25,0.00015546284530340159
25-34_scientist,30,M_college-grad student_Action,22,F_lawyer_Long_Comedy,25,0.044809927717727405
<18_K-12 student,25,18-24_other_Long,31,35-44_Long_Comedy,26,0.020701209501298567
M_academic-educator_Long,31,M_Action,42,35-44_Drama,30,2.195721779679203e-05
F_Drama,30,F_Long,27,lawyer_Long_Comedy,25,0.03370544516948123
M_Long_Adventure,26,M_18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.03053816926390392
M_Long_Drama,50,M_scientist_Comedy,44,Long_Drama,41,0.01151458234455227
M_25-34_scientist_Long,30,35-44_Drama,22,lawyer_Long_Comedy,25,0.027669751525943982
M_25-34_Long_Comedy,21,25-34_Action,24,35-44_Comedy,26,0.0471924245404965
M_18-24_Long,23,25-34_Action,24,F_Long_Comedy,27,0.0009688682311506266
M_25-34_Comedy,21,Sci-Fi,23,35-44_lawyer_Long_Comedy,25,0.038139948780207676
F_K-12 student_Long,25,M_18-24_college-grad student_Long,29,lawyer_Comedy,25,0.02769955092811976
M_Comedy,29,F_Long,27,35-44_lawyer_Drama,29,0.0034537803836349012
M_academic-educator,31,M_Long_Adventure,29,F_35-44_Long_Drama,29,2.119666088610778e-05
M_25-34_Long_Comedy,21,M_18-24_college-grad student,29,F_35-44_lawyer_Long_Comedy,25,0.019923487150949645
25-34_Long_Horror,30,Long_Adventure,32,F_lawyer_Long_Drama,29,0.02024276604929144
Long_Thriller,26,M_18-24_other_Long,31,35-44_lawyer_Long_Drama,29,0.00045335147826501305
M_35-44,24,Long_Sci-Fi,23,35-44_lawyer_Comedy,25,0.000771167818256641
M_academic-educator_Long,31,35-44_programmer_Long,31,F_35-44_lawyer_Comedy,25,0.0006171653091394848
25-34_Long_Comedy,22,Sci-Fi,23,F_35-44_lawyer_Long_Comedy,25,0.038519920280546766
M_other_Horror,25,M_18-24_college-grad student,29,F_Long_Comedy,27,0.012634484133005611
Long_Horror,44,M_35-44_scientist_Long_Comedy,41,Long_Drama,41,8.444217425233655e-05
35-44_academic-educator_Long,27,M_18-24_college-grad student,29,F_35-44_lawyer_Long_Comedy,25,0.015375484056048279
Long_Horror,44,scientist_Comedy,44,Drama,41,3.679116327762448e-05
M_25-34_other_Long_Horror,24,Adventure,32,35-44_lawyer_Long_Drama,29,0.03802656920807688
M_scientist_Long,30,college-grad student_Long_Action,22,lawyer_Comedy,25,0.044809927717727405
35-44_academic-educator,27,25-34_Long_Action,24,F_Long_Comedy,27,0.011308253607747332
25-34_scientist,30,F_25-34_Long,22,F_35-44_lawyer_Long_Comedy,25,0.03596041300926176
F_Action,21,M_18-24_college-grad student,29,F_lawyer_Comedy,25,0.018877718019981372
M_Horror,31,Adventure,32,lawyer_Long_Drama,29,0.027662729893376623
Long_Sci-Fi,33,18-24_other_Long,31,F_lawyer_Long_Drama,29,0.0013739104888569617
academic-educator,38,M_18-24_other_Long,31,35-44_Long_Drama,30,0.001076571413848922
M_scientist_Long,30,25-34_Comedy,26,F_lawyer_Long_Comedy,25,0.03639195807002794
F_Long_Drama,30,F_Long,27,35-44_Drama,30,0.005469244671176326
other,110,M_25-34,120,F,103,4.6343154587845274e-07
25-34_Drama,35,18-24_other_Long,31,F_lawyer_Comedy,25,0.02120677648329191
<18_Long,25,M_18-24_college-grad student_Long,29,35-44_Comedy,26,0.03025321784384257
F_K-12 student,25,18-24_other_Long,31,35-44_Drama,30,0.002327587270331518
F_<18_K-12 student_Long,25,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.02769955092811976
35-44_academic-educator,27,35-44_programmer_Long,31,lawyer_Long_Drama,29,0.0060506938759984676
F_<18_K-12 student_Long,25,18-24_college-grad student_Long,29,F_lawyer_Long_Comedy,25,0.02769955092811976
other_Long_Action,21,18-24_college-grad student_Long,29,lawyer_Long_Comedy,25,0.03100554171296482
M_Adventure,26,18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.03053816926390392
25-34_executive-managerial,54,M_Long_Action,42,Long_Drama,41,2.3701251639966916e-05
Long_War,25,M_35-44_programmer_Long,31,F_Long_Comedy,27,0.02357741725410976
M_other_Long_Horror,25,Sci-Fi,23,F_35-44_Comedy,26,0.036024889069568314
academic-educator,38,M_Action,42,35-44_Long_Drama,30,0.009063447353576958
F_<18_K-12 student,25,M_18-24_other_Long,31,F_35-44_Long_Comedy,26,0.020701209501298567
<18_Long,25,F_Long,27,F_35-44_Drama,29,0.02058085438537604
35-44_academic-educator,27,M_Adventure,29,F_Comedy,28,0.01861057009541797
M_18-24_Long,23,M_35-44_Drama,22,35-44_Comedy,26,0.0018525008714082476
25-34_Long_Horror,30,M_Long_Action,42,35-44_lawyer_Long_Drama,29,0.029554688551098444
35-44_academic-educator_Long,27,M_35-44_programmer_Long,31,F_35-44_Drama,29,0.0060506938759984676
M_25-34_Long_Horror,30,M_Long_Adventure,29,F_Long_Drama,32,0.011490268194107787
F_Drama,30,F_Long,27,F_lawyer_Long_Comedy,25,0.03370544516948123
35-44_academic-educator_Long,27,M_18-24_college-grad student,29,F_Long_Comedy,27,0.013455120819298488
25-34_Long_Drama,35,M_18-24_other_Long,31,35-44_lawyer_Long_Comedy,25,0.02120677648329191
35-44_academic-educator_Long,27,M_35-44_Drama,22,35-44_lawyer_Comedy,25,0.009306056651132403
War,25,M_35-44_programmer_Long,31,35-44_Drama,30,0.018217471105446616
18-24_Long_Drama,25,18-24_other_Long,31,35-44_lawyer_Long_Comedy,25,0.005028409982657991
35-44_academic-educator,27,M_35-44_programmer_Long,31,F_35-44_Drama,29,0.0060506938759984676
35-44_academic-educator_Long,27,programmer,36,F_35-44_Long_Drama,29,0.004618526595257581
M_academic-educator,31,M_programmer,36,35-44_Comedy,26,0.00033847553662451617
F_K-12 student_Long,25,M_18-24_college-grad student_Long,29,lawyer_Long_Comedy,25,0.02769955092811976
M_academic-educator,31,M_Adventure,29,F_35-44_Comedy,26,0.00034580805782065974
M_18-24_Long,23,M_25-34_Long_Comedy,23,F_35-44_lawyer_Long_Comedy,25,0.04571452440475086
M_25-34_Long_Horror,30,18-24_other_Long,31,F_Comedy,28,0.006605293569216893
M_25-34_Drama,35,Action,46,F_Long_Drama,32,0.016856590780763712
35-44_academic-educator_Long,27,Long_Sci-Fi,23,lawyer_Comedy,25,0.011533800898180693
M_18-24,23,35-44_programmer_Long,31,F_Long_Comedy,27,0.03577150176423033
25-34_Long_Horror,30,F_Long,27,F_Long_Comedy,27,0.03380938651486907
25-34_Long_Sci-Fi,22,18-24_college-grad student_Long,29,lawyer_Comedy,25,0.020291500996315128
M_executive-managerial_Long,54,programmer_Long,36,F_Drama,32,0.0007440782908123679
M_academic-educator_Long,31,M_programmer,36,35-44_lawyer_Drama,29,3.896217098865596e-05
M_Horror,31,18-24_other,34,F_Drama,32,2.859850097313725e-05
25-34_other_Long_Horror,24,Long_Adventure,32,F_lawyer_Drama,29,0.03802656920807688
War,25,35-44_programmer_Long,31,F_35-44_Comedy,26,0.02451104457004903
M_25-34_Long_Sci-Fi,22,18-24_college-grad student,29,F_35-44_lawyer_Long_Comedy,25,0.020291500996315128
35-44_academic-educator,27,35-44_programmer,31,lawyer_Long_Drama,29,0.0060506938759984676
Drama,80,college-grad student_Long,112,lawyer_Long,86,3.9345991678138136e-05
25-34_Adventure,24,18-24_college-grad student_Long,29,F_lawyer_Comedy,25,0.02937970455719169
M_25-34_Long_Adventure,23,M_18-24_college-grad student,29,F_35-44_Long_Comedy,26,0.03117658484872683
25-34_other_Horror,24,Adventure,32,F_35-44_lawyer_Drama,29,0.03802656920807688
F_sales-marketing_Long,79,scientist,93,F_35-44_lawyer_Long,86,4.215776980176537e-12
25-34_Horror,30,F,27,35-44_Long_Drama,30,0.002937720776389219
M_25-34_scientist_Long,30,Long_Sci-Fi,23,F_35-44_lawyer_Long_Comedy,25,0.029930277946777925
M_academic-educator,31,Long_Adventure,32,F_35-44_Long_Comedy,26,0.00032270559183558527
M_scientist_Long,30,25-34_Action,24,35-44_lawyer_Long_Comedy,25,0.031234586567617545
M_25-34_Long_Horror,30,Long_Adventure,32,F_lawyer_Drama,29,0.02024276604929144
Long_Drama,80,M_scientist_Long,89,35-44_lawyer_Long,86,3.7645459316365216e-12
M_35-44,24,F_25-34_Long,22,F_35-44_Long_Comedy,26,0.001077163938006303
Long_War,25,M_college-grad student_Long_Action,22,F_lawyer_Comedy,25,0.02068967783054221
M_25-34_Action,46,M_Action,42,Long_Drama,41,0.0019805251916905466
25-34_Long_Horror,30,18-24_other_Long,31,35-44_lawyer_Comedy,25,0.005458120629692474
M_25-34_scientist_Long,30,35-44_Drama,22,F_lawyer_Long_Comedy,25,0.027669751525943982
M_academic-educator,31,M_35-44_programmer,31,35-44_Long_Comedy,26,0.0006835809081240136
Drama,80,M_college-grad student_Long,112,F_35-44_lawyer,86,3.9345991678138136e-05
executive-managerial,60,M_other_Long,52,Long_Drama,41,3.687746924910239e-05
Thriller,26,F_Long,27,F_lawyer_Long_Comedy,25,0.03343244474888033
F_Long_Drama,30,F_Long,27,F_35-44_Comedy,26,0.03922441543346984
M_Comedy,29,M_18-24_other_Long,31,35-44_lawyer_Long_Drama,29,0.0006151624495501593
Long_War,25,M_programmer,36,35-44_lawyer_Comedy,25,0.033394371857175545
M_25-34_scientist_Long,30,18-24_college-grad student,29,lawyer_Long_Comedy,25,0.030849807255216098
Long_War,25,programmer_Long,36,M_Long,37,0.04167510424427518
25-34_Sci-Fi,22,M_18-24_college-grad student_Long,29,F_35-44_Comedy,26,0.022440002960029317
Thriller,26,25-34_Long_Action,24,35-44_lawyer_Long_Comedy,25,0.02869502663960604
M_Horror,31,F,27,lawyer_Long_Drama,29,0.005055394988139517
War,25,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.00012411778732335997
M_25-34_scientist_Long,30,35-44_programmer_Long,31,F_35-44_lawyer_Long_Comedy,25,0.04322090991507979
Long_War,25,18-24_college-grad student_Long,29,F_35-44_lawyer_Long_Comedy,25,0.00012411778732335997
M_35-44,24,F_Long,27,F_35-44_lawyer_Drama,29,3.131322484878029e-05
F_<18,25,F,27,F_lawyer_Long_Drama,29,0.02058085438537604
M_academic-educator,31,Adventure,32,F_35-44_lawyer_Long_Comedy,25,0.00028098978030386616
M_25-34_other_Long_Horror,24,M_18-24_college-grad student_Long,29,35-44_Comedy,26,0.017173905327523612
35-44_academic-educator_Long,27,Adventure,32,35-44_Comedy,26,0.018777936317394092
War,25,M_25-34_Comedy,23,lawyer_Long_Comedy,25,0.027481012625496255
M_25-34_scientist_Long,30,college-grad student_Long_Action,22,F_lawyer_Long_Comedy,25,0.044809927717727405
M_18-24,23,F_25-34,22,F_35-44_Long_Comedy,26,0.0030436859741088946
18-24_Long_Drama,25,25-34_Action,24,F_35-44_lawyer_Comedy,25,0.03445666188137408
M_18-24_Long,23,35-44_programmer_Long,31,F_Long_Comedy,27,0.03577150176423033
35-44_academic-educator,27,Sci-Fi,23,35-44_lawyer_Comedy,25,0.011533800898180693
M_25-34_Long_Horror,30,Long_Adventure,32,35-44_lawyer_Drama,29,0.02024276604929144
M_other_Long_Action,21,Sci-Fi,23,F_lawyer_Comedy,25,0.04732148515486047
F_Action,21,M_18-24_college-grad student,29,F_Long_Comedy,27,0.01759234246282458
M_scientist,30,M_college-grad student_Action,22,F_35-44_lawyer_Comedy,25,0.044809927717727405
other_Action,21,18-24_college-grad student_Long,29,lawyer_Comedy,25,0.03100554171296482
scientist,30,18-24_college-grad student_Long,29,35-44_lawyer_Comedy,25,0.030849807255216098
Sci-Fi,33,F,27,35-44_Drama,30,0.007084499228828217
War,25,F,27,lawyer_Long_Drama,29,6.198075839832485e-05
